participant,final_rating,final_moves,response_list,response_dir,is_correct,trial_list,rt,met_score,stimuli_type,delta_f,stimuli_direction,delta_t,response_f
1304,14.0,1.0,14,h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-120.wav,2.014,40.0,i,40,p,120,165.0
1304,11.0,2.0,"12,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-40.wav,6.2625,40.0,i,10,p,40,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-60.wav,0.0,40.0,i,30,n,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-40.wav,0.0,40.0,i,10,n,40,150.0
1304,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-10p-250.wav,2.1316,40.0,i,10,p,250,155.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-60.wav,0.0,40.0,i,20,n,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-100.wav,0.0,40.0,i,20,n,100,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-80.wav,0.0,40.0,i,10,n,80,150.0
1304,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-60.wav,3.1482,40.0,i,30,p,60,155.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-80.wav,0.0,40.0,i,0,0,0,150.0
1304,10.0,1.0,10,l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-120.wav,1.9811,40.0,i,30,n,120,145.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-40p-100.wav,0.0,40.0,i,40,p,100,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-100.wav,0.0,40.0,i,40,n,100,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-120.wav,0.0,40.0,i,40,n,120,150.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-20p-40.wav,0.0,40.0,i,20,p,40,150.0
1304,13.0,1.0,13,h,True,main_files/trial_i/07_i_150hz_75db_250ff-20p-120.wav,2.2986,40.0,i,20,p,120,160.0
1304,14.0,1.0,14,h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-250.wav,2.0642,40.0,i,40,p,250,165.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-120.wav,0.0,40.0,i,10,p,120,150.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-40p-40.wav,0.0,40.0,i,40,p,40,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-40.wav,0.0,40.0,i,30,n,40,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-120.wav,0.0,40.0,i,10,n,120,150.0
1304,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-20p-100.wav,2.9633,40.0,i,20,p,100,155.0
1304,10.0,3.0,"10,11,10",l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-120.wav,5.6137,40.0,i,0,0,0,145.0
1304,8.0,1.0,8,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-250.wav,2.2457,40.0,i,40,n,250,135.0
1304,9.0,3.0,"9,11,9",l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-250.wav,5.0303,40.0,i,20,n,250,140.0
1304,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-80.wav,1.8995,40.0,i,30,p,80,155.0
1304,10.0,1.0,10,l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-80.wav,3.2642,40.0,i,30,n,80,145.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-60.wav,0.0,40.0,i,10,n,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-120.wav,0.0,40.0,i,20,n,120,150.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-80.wav,0.0,40.0,i,20,n,80,150.0
1304,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-120.wav,2.7145,40.0,i,30,p,120,155.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-20p-80.wav,0.0,40.0,i,20,p,80,150.0
1304,14.0,1.0,14,h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-100.wav,2.1159,40.0,i,30,p,100,165.0
1304,10.0,2.0,"12,10",l,False,main_files/trial_i/07_i_150hz_75db_250ff-30p-250.wav,9.1816,40.0,i,30,p,250,145.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-30p-40.wav,0.0,40.0,i,30,p,40,150.0
1304,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-10p-100.wav,2.1626,40.0,i,10,p,100,155.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-80.wav,0.0,40.0,i,40,n,80,150.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-60.wav,0.0,40.0,i,0,0,0,150.0
1304,10.0,1.0,10,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-100.wav,2.6527,40.0,i,0,0,0,145.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-40.wav,0.0,40.0,i,0,0,0,150.0
1304,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-20p-60.wav,2.3806,40.0,i,20,p,60,155.0
1304,11.0,2.0,"10,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-80.wav,3.9498,40.0,i,10,p,80,150.0
1304,11.0,2.0,"8,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-10n-250.wav,8.0808,40.0,i,10,n,250,150.0
1304,12.0,1.0,12,h,False,main_files/trial_i/07_i_150hz_75db_250ff-40n-40.wav,2.8809,40.0,i,40,n,40,155.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-40p-60.wav,0.0,40.0,i,40,p,60,150.0
1304,9.0,1.0,9,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-40.wav,3.0534,40.0,i,20,n,40,140.0
1304,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-60.wav,0.0,40.0,i,40,n,60,150.0
1304,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-250.wav,0.0,40.0,i,0,0,0,150.0
1304,12.0,1.0,12,h,False,main_files/trial_i/07_i_150hz_75db_250ff-10n-100.wav,2.0979,40.0,i,10,n,100,155.0
1304,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-000-100.wav,3.3931,40.0,tone,0,0,0,155.0
1304,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-120.wav,1.996,40.0,tone,30,n,120,145.0
1304,8.0,1.0,8,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-250.wav,1.8639,40.0,tone,10,p,250,135.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-80.wav,0.0,40.0,tone,10,p,80,150.0
1304,14.0,1.0,14,h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-250.wav,2.0144,40.0,tone,30,p,250,165.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-40.wav,0.0,40.0,tone,40,p,40,150.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-60.wav,0.0,40.0,tone,10,p,60,150.0
1304,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-80.wav,2.3369,40.0,tone,30,n,80,155.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-40.wav,0.0,40.0,tone,10,n,40,150.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-120.wav,0.0,40.0,tone,10,p,120,150.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-80.wav,0.0,40.0,tone,20,n,80,150.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-120.wav,0.0,40.0,tone,20,n,120,150.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-80.wav,0.0,40.0,tone,10,n,80,150.0
1304,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-80.wav,2.4624,40.0,tone,30,p,80,160.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-250.wav,0.0,40.0,tone,0,0,0,150.0
1304,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-40.wav,1.8959,40.0,tone,30,n,40,155.0
1304,13.0,2.0,"12,13",h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-120.wav,3.3145,40.0,tone,40,p,120,160.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-120.wav,0.0,40.0,tone,40,n,120,150.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-40.wav,0.0,40.0,tone,40,n,40,150.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-60.wav,0.0,40.0,tone,20,p,60,150.0
1304,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-40.wav,2.3696,40.0,tone,20,p,40,155.0
1304,8.0,1.0,8,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-250.wav,1.915,40.0,tone,40,n,250,135.0
1304,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-10p-40.wav,2.3974,40.0,tone,10,p,40,155.0
1304,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-60.wav,1.8966,40.0,tone,40,p,60,145.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-60.wav,0.0,40.0,tone,30,n,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-120.wav,0.0,40.0,tone,10,n,120,150.0
1304,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-120.wav,1.8314,40.0,tone,20,p,120,155.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-40.wav,0.0,40.0,tone,0,0,0,150.0
1304,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-250.wav,2.2636,40.0,tone,40,p,250,160.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-250.wav,0.0,40.0,tone,20,n,250,150.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-100.wav,0.0,40.0,tone,40,n,100,150.0
1304,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-100.wav,3.0823,40.0,tone,30,p,100,145.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-60.wav,0.0,40.0,tone,10,n,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-40.wav,0.0,40.0,tone,20,n,40,150.0
1304,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-100.wav,1.9472,40.0,tone,20,p,100,145.0
1304,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-40.wav,2.1813,40.0,tone,30,p,40,155.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-100.wav,0.0,40.0,tone,30,n,100,150.0
1304,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-120.wav,1.7308,40.0,tone,30,p,120,155.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-250.wav,0.0,40.0,tone,30,n,250,150.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-60.wav,0.0,40.0,tone,30,p,60,150.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-100.wav,0.0,40.0,tone,10,p,100,150.0
1304,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-100.wav,1.78,40.0,tone,40,p,100,155.0
1304,10.0,3.0,"10,11,10",l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-80.wav,6.3977,40.0,tone,0,0,0,145.0
1304,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-120.wav,0.0,40.0,tone,0,0,0,150.0
1304,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-60.wav,1.7808,40.0,tone,0,0,0,145.0
1304,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-80.wav,1.8144,40.0,tone,20,p,80,155.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-100.wav,0.0,40.0,tone,20,n,100,150.0
1304,12.0,3.0,"13,11,12",h,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-250.wav,5.6961,40.0,tone,10,n,250,155.0
1304,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-60.wav,2.5298,40.0,tone,40,n,60,145.0
1304,8.0,1.0,8,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-80.wav,2.1819,40.0,tone,40,p,80,135.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-60.wav,0.0,40.0,tone,20,n,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-80.wav,0.0,40.0,tone,40,n,80,150.0
1304,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-250.wav,2.083,40.0,tone,20,p,250,160.0
1304,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-100.wav,0.0,40.0,tone,10,n,100,150.0
1304,12.0,1.0,12,h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-100.wav,4.0126,40.0,di,0,0,0,155.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-120.wav,0.0,40.0,di,30,n,120,150.0
1304,10.0,1.0,10,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-250.wav,1.8473,40.0,di,10,p,250,145.0
1304,13.0,1.0,13,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-80.wav,3.1304,40.0,di,10,p,80,160.0
1304,14.0,1.0,14,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-250.wav,2.3326,40.0,di,30,p,250,165.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-40.wav,0.0,40.0,di,40,p,40,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-60.wav,0.0,40.0,di,10,p,60,150.0
1304,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-80.wav,1.947,40.0,di,30,n,80,145.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-40.wav,0.0,40.0,di,10,n,40,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-120.wav,0.0,40.0,di,10,p,120,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-80.wav,0.0,40.0,di,20,n,80,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-120.wav,0.0,40.0,di,20,n,120,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-80.wav,0.0,40.0,di,10,n,80,150.0
1304,10.0,1.0,10,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-80.wav,1.9479,40.0,di,30,p,80,145.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-250.wav,0.0,40.0,di,0,0,0,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-40.wav,0.0,40.0,di,30,n,40,150.0
1304,13.0,2.0,"12,13",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-120.wav,3.865,40.0,di,40,p,120,160.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-120.wav,0.0,40.0,di,40,n,120,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-40.wav,0.0,40.0,di,40,n,40,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-60.wav,0.0,40.0,di,20,p,60,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-40.wav,0.0,40.0,di,20,p,40,150.0
1304,8.0,1.0,8,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-250.wav,1.7966,40.0,di,40,n,250,135.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-40.wav,0.0,40.0,di,10,p,40,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-60.wav,0.0,40.0,di,40,p,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-60.wav,0.0,40.0,di,30,n,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-120.wav,0.0,40.0,di,10,n,120,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-120.wav,0.0,40.0,di,20,p,120,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-40.wav,0.0,40.0,di,0,0,0,150.0
1304,13.0,1.0,13,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-250.wav,2.2045,40.0,di,40,p,250,160.0
1304,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-250.wav,1.9978,40.0,di,20,n,250,145.0
1304,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-100.wav,1.865,40.0,di,40,n,100,145.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-100.wav,0.0,40.0,di,30,p,100,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-60.wav,0.0,40.0,di,10,n,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-40.wav,0.0,40.0,di,20,n,40,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-100.wav,0.0,40.0,di,20,p,100,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-40.wav,0.0,40.0,di,30,p,40,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-100.wav,0.0,40.0,di,30,n,100,150.0
1304,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-120.wav,1.9312,40.0,di,30,p,120,155.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-250.wav,0.0,40.0,di,30,n,250,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-60.wav,0.0,40.0,di,30,p,60,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-100.wav,0.0,40.0,di,10,p,100,150.0
1304,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-100.wav,1.8143,40.0,di,40,p,100,155.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-80.wav,0.0,40.0,di,0,0,0,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-120.wav,0.0,40.0,di,0,0,0,150.0
1304,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-60.wav,0.0,40.0,di,0,0,0,150.0
1304,10.0,1.0,10,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-80.wav,2.3124,40.0,di,20,p,80,145.0
1304,8.0,1.0,8,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-100.wav,2.062,40.0,di,20,n,100,135.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-250.wav,0.0,40.0,di,10,n,250,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-60.wav,0.0,40.0,di,40,n,60,150.0
1304,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-80.wav,1.7151,40.0,di,40,p,80,155.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-60.wav,0.0,40.0,di,20,n,60,150.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-80.wav,0.0,40.0,di,40,n,80,150.0
1304,13.0,1.0,13,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-250.wav,1.7329,40.0,di,20,p,250,160.0
1304,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-100.wav,0.0,40.0,di,10,n,100,150.0
2222,11.0,2.0,"10,11",m,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-100.wav,7.683,25.0,di,0,0,0,150.0
2222,11.0,0.0,,m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-120.wav,2.388,25.0,di,30,n,120,150.0
2222,8.0,2.0,"7,8",l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-250.wav,4.18,25.0,di,10,p,250,135.0
2222,11.0,2.0,"10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-80.wav,4.483,25.0,di,10,p,80,150.0
2222,11.0,0.0,,m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-250.wav,2.142,25.0,di,30,p,250,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-40.wav,0.0,25.0,di,40,p,40,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-60.wav,0.0,25.0,di,10,p,60,150.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-80.wav,0.0,25.0,di,30,n,80,150.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-40.wav,0.0,25.0,di,10,n,40,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-120.wav,0.0,25.0,di,10,p,120,150.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-80.wav,0.0,25.0,di,20,n,80,150.0
2222,11.0,4.0,"8,9,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-120.wav,8.082,25.0,di,20,n,120,150.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-80.wav,0.0,25.0,di,10,n,80,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-80.wav,0.0,25.0,di,30,p,80,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-250.wav,0.0,25.0,di,0,0,0,150.0
2222,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-40.wav,2.458,25.0,di,30,n,40,145.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-120.wav,0.0,25.0,di,40,p,120,150.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-120.wav,0.0,25.0,di,40,n,120,150.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-40.wav,0.0,25.0,di,40,n,40,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-60.wav,0.0,25.0,di,20,p,60,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-40.wav,0.0,25.0,di,20,p,40,150.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-250.wav,0.0,25.0,di,40,n,250,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-40.wav,0.0,25.0,di,10,p,40,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-60.wav,0.0,25.0,di,40,p,60,150.0
2222,12.0,3.0,"10,11,12",h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-60.wav,6.218,25.0,di,30,n,60,155.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-120.wav,0.0,25.0,di,10,n,120,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-120.wav,0.0,25.0,di,20,p,120,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-40.wav,0.0,25.0,di,0,0,0,150.0
2222,10.0,1.0,10,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-250.wav,2.634,25.0,di,40,p,250,145.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-250.wav,0.0,25.0,di,20,n,250,150.0
2222,12.0,3.0,"12,11,12",h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-100.wav,6.296,25.0,di,40,n,100,155.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-100.wav,0.0,25.0,di,30,p,100,150.0
2222,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-60.wav,0.0,25.0,di,10,n,60,150.0
2222,11.0,3.0,"12,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-40.wav,6.148,25.0,di,20,n,40,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-100.wav,0.0,25.0,di,20,p,100,150.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-40.wav,0.0,25.0,di,30,p,40,150.0
2222,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-100.wav,1.969,25.0,di,30,n,100,145.0
2222,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-120.wav,0.0,25.0,di,30,p,120,150.0
2222,12.0,2.0,"9,12",h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-250.wav,6.234,25.0,di,30,n,250,155.0
2222,11.0,0.0,,m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-60.wav,3.085,25.0,di,30,p,60,150.0
